INDEX,Date,MAX,MIN,AW,RF,SSH
42971,08-05-2011,35.6,25.2,10.2,,
42971,09-05-2011,39.6,24.6,0,,
42971,10-05-2011,40.6,27.6,0,,
42971,11-05-2011,42.6,28.5,0,,
42971,12-05-2011,42.2,28.6,0,,
42971,13-05-2011,40.3,27.9,0,,
42971,14-05-2011,37.6,28.8,0,,
42971,15-05-2011,39.1,28.4,TR,,
42971,16-05-2011,37,28.4,TR,,
42971,17-05-2011,38.2,27.4,0,,
42971,18-05-2011,38.1,28.6,0,,
42971,19-05-2011,39,28.8,0,,
42971,20-05-2011,29.8,22,115.8,,
42971,21-05-2011,34.8,24,0,,
42971,22-05-2011,37.2,27.6,0,,
42971,23-05-2011,36.8,28.3,1.6,,
42971,24-05-2011,37.3,28.4,0,,
42971,25-05-2011,37.2,25.8,TR,,
42971,26-05-2011,37.7,28.2,TR,,
42971,27-05-2011,35.9,24,6.6,,
42971,28-05-2011,36.4,27.4,0,,
42971,29-05-2011,38.2,28,0,,
42971,30-05-2011,36.9,26.4,1.7,,
42971,31-05-2011,38,28.6,TR,,
42971,01-06-2011,38,26.4,0,,
42971,02-06-2011,37.4,27.3,0,,
42971,03-06-2011,37.6,27,0,,
42971,04-06-2011,38.2,28,0,,
42971,05-06-2011,34.7,24.5,27.7,,
42971,06-06-2011,,26.8,0,,
42971,07-06-2011,36.6,27.8,0,,
42971,08-06-2011,36,25.8,0,,
42971,09-06-2011,37.7,26,0,,
42971,10-06-2011,36.4,26.8,TR,,
42971,11-06-2011,37.5,27,1,,
42971,12-06-2011,38.1,27.3,0,,
42971,13-06-2011,37.7,25.8,0.4,,
42971,14-06-2011,36.2,23.8,8.6,,
42971,15-06-2011,27.3,23.6,23,,
42971,16-06-2011,28.1,23.9,66.7,,
42971,17-06-2011,27.7,24.8,17.4,,
42971,18-06-2011,32.1,24.2,12.7,,
42971,19-06-2011,33.3,24.8,18,,
42971,20-06-2011,34.7,27.8,0.4,,
42971,21-06-2011,35.8,25.6,4.7,,
42971,22-06-2011,35.3,25,13.7,,
42971,23-06-2011,35.8,26.4,1.2,,
42971,24-06-2011,35.8,25.9,22,,
42971,25-06-2011,32.8,25,14.8,,
42971,26-06-2011,32.2,25.8,7.7,,
42971,27-06-2011,33,26.3,1.9,,
42971,28-06-2011,34.1,26.7,0.1,,
42971,29-06-2011,34.6,26.3,1.4,,
42971,30-06-2011,35.5,27,0.5,,
42971,01-07-2011,35,26.6,33.7,,
42971,02-07-2011,34.4,25.7,15.1,,
42971,03-07-2011,33.7,25.7,0,,
42971,04-07-2011,30.2,24,5.3,,
42971,05-07-2011,32,25.6,2.7,,
42971,06-07-2011,30.9,25.6,1.4,,
42971,07-07-2011,28.2,23.5,67.3,,
42971,08-07-2011,31.6,25,5.9,,
42971,09-07-2011,35.4,26.8,0,,
42971,10-07-2011,35.4,26.7,0.7,,
42971,11-07-2011,34.2,26.4,0,,
42971,12-07-2011,33.4,25,10.2,,
42971,13-07-2011,31.5,25.6,19.3,,
42971,14-07-2011,32.4,25.3,25.9,,
42971,15-07-2011,33.7,26.6,TR,,
42971,16-07-2011,32.6,27.3,0.3,,
42971,17-07-2011,28.7,25,105.6,,
42971,18-07-2011,33.3,26.7,8.5,,
42971,19-07-2011,32.2,26,3.4,,
42971,20-07-2011,32.4,27,16.5,,
42971,21-07-2011,27.9,24.6,37.6,,
42971,22-07-2011,31.1,23.4,6.7,,
42971,23-07-2011,32.3,24.4,TR,,
42971,24-07-2011,33.5,24.4,8.5,,
42971,25-07-2011,32.9,26,TR,,
42971,26-07-2011,32.6,25.3,20.6,,
42971,27-07-2011,33.7,26,TR,,
42971,28-07-2011,34.7,26.6,0.1,,
42971,29-07-2011,34.9,26.7,TR,,
42971,30-07-2011,34.6,26.8,0,,
42971,31-07-2011,36,26.7,0,,
42971,01-08-2011,35.8,26.2,0,,
42971,02-08-2011,34.5,24.2,47.1,,
42971,03-08-2011,30.7,25.5,35.8,,
42971,04-08-2011,32,26.1,4.7,,
42971,05-08-2011,32.2,26.4,1.4,,
42971,06-08-2011,31.7,26,16.7,,
42971,07-08-2011,31.6,25.4,71.1,,
42971,08-08-2011,31.6,26.3,4.7,,
42971,09-08-2011,32.1,27.8,0.1,,
42971,10-08-2011,32.7,26.2,12,,
42971,11-08-2011,31.2,25.1,18.1,,
42971,12-08-2011,29.4,24.2,18,,
42971,13-08-2011,33,25,0.9,,
42971,14-08-2011,33.7,26.8,0,,
42971,15-08-2011,34.1,26.7,0,,
42971,16-08-2011,34.4,25.9,0,,
42971,17-08-2011,33.2,24.8,0,,
42971,18-08-2011,31.1,24.6,19.8,,
42971,19-08-2011,28.9,25.6,0.5,,
42971,20-08-2011,32.2,25,19.2,,
42971,21-08-2011,33.6,25,1,,
42971,22-08-2011,32.7,25.8,0.8,,
42971,23-08-2011,34.6,26.5,0,,
42971,24-08-2011,31.6,24.3,20.6,,
42971,25-08-2011,30.6,25.3,11.2,,
42971,26-08-2011,32.1,25.2,4.4,,
42971,27-08-2011,31.4,24.9,85.3,,
42971,28-08-2011,31.4,24.8,13.7,,
42971,29-08-2011,30.2,25.4,10,,
42971,30-08-2011,30.5,25.6,43,,
42971,31-08-2011,29.6,25.8,7.5,,
42971,01-09-2011,28.3,24.2,52.8,,
42971,02-09-2011,30,24.3,35,,
42971,03-09-2011,29.1,25.8,3.7,,
42971,04-09-2011,30.3,24.7,35.9,,
42971,05-09-2011,28.6,24.7,18.6,,
42971,06-09-2011,31,24.8,10.2,,
42971,07-09-2011,31.7,24.6,18.2,,
42971,08-09-2011,29.6,24.4,25,,
42971,09-09-2011,30.2,24.1,3.9,,
42971,10-09-2011,33.5,24.8,0.2,,
42971,11-09-2011,32.8,26.1,0,,
42971,12-09-2011,33.5,24.8,4,,
42971,13-09-2011,33.1,25.6,0,,
42971,14-09-2011,28.8,25.1,13.3,,
42971,15-09-2011,30.9,23.7,7.7,,
42971,16-09-2011,33.1,25.5,10.5,,
42971,17-09-2011,32.6,25.9,1.1,,
42971,18-09-2011,31,25.2,0.6,,
42971,19-09-2011,31.3,24.2,8.7,,
42971,20-09-2011,33.4,24.7,0,,
42971,21-09-2011,26.8,22.5,67,,
42971,22-09-2011,27.4,23.9,16.4,,
42971,23-09-2011,31.3,24.4,1.8,,
42971,24-09-2011,33.1,24.8,TR,,
42971,25-09-2011,34.4,25,0.7,,
42971,26-09-2011,34,26.5,0,,
42971,27-09-2011,33.6,25.4,TR,,
42971,28-09-2011,34.5,24.6,0,,
42971,29-09-2011,34.2,24.8,0,,
42971,30-09-2011,34,24.4,0,,
42971,01-10-2011,34,24.2,0,,
42971,02-10-2011,34.6,23.5,0,,
42971,03-10-2011,34.5,24.3,0,,
42971,04-10-2011,34.8,23.6,0,,
42971,05-10-2011,34.7,24.2,,,
42971,06-10-2011,33.4,25.1,0,,
42971,07-10-2011,33.4,25.1,23.4,,
42971,08-10-2011,32.8,24.6,0,,
42971,09-10-2011,32.7,24.8,0.1,,
42971,10-10-2011,33.4,24.6,0,,
42971,11-10-2011,34.4,24.7,0,,
42971,12-10-2011,34.6,25.2,0,,
42971,13-10-2011,35.6,25,0,,
42971,14-10-2011,34.8,24.1,0.1,,
42971,15-10-2011,34.6,23,0,,
42971,16-10-2011,34.2,23.4,0,,
42971,17-10-2011,33.9,22.6,0,,
42971,18-10-2011,32.4,22.8,0,,
42971,19-10-2011,33.3,24,0,,
42971,20-10-2011,33.6,24.2,0,,
42971,21-10-2011,31,24,3.8,,
42971,22-10-2011,32.1,23.8,,,
42971,23-10-2011,32.2,22.3,0.7,,
42971,24-10-2011,32.8,23.3,0,,
42971,25-10-2011,32.9,22.6,0,,
42971,26-10-2011,33,23.3,0,,
42971,27-10-2011,33.5,21.5,0,,
42971,28-10-2011,33.2,19,0,,
42971,29-10-2011,32.4,18.8,0,,
42971,30-10-2011,33,18.1,0,,
42971,31-10-2011,32.6,18.3,0,,
42971,01-11-2011,32.4,19.8,0,,
42971,02-11-2011,32.9,20.5,0,,
42971,03-11-2011,33.2,18.7,0,,
42971,04-11-2011,33.2,18.2,0,,
42971,05-11-2011,33.7,18.8,0,,
42971,06-11-2011,34.8,18.5,0,,
42971,07-11-2011,34.2,18.5,0,,
42971,08-11-2011,32,18.2,0,,
42971,09-11-2011,32.5,18,0,,
42971,10-11-2011,32.9,18,0,,
42971,11-11-2011,32,19.5,0,,
42971,12-11-2011,33.5,19.7,0,,
42971,13-11-2011,32.7,20.5,0,,
42971,14-11-2011,32.6,21.1,0,,
42971,15-11-2011,31.6,20.9,0,,
42971,16-11-2011,31.8,20.5,0,,
42971,17-11-2011,32.3,16.9,0,,
42971,18-11-2011,34,17,0,,
42971,19-11-2011,33.3,17.9,0,,
42971,20-11-2011,31.5,18.3,0,,
42971,21-11-2011,30.5,19.7,0,,
42971,22-11-2011,30.5,18,0,,
42971,23-11-2011,30.4,18.4,0,,
42971,24-11-2011,31.6,19.5,0,,
42971,25-11-2011,31.5,18.5,0,,
42971,26-11-2011,32.3,18.6,0,,
42971,27-11-2011,32,19.3,0,,
42971,28-11-2011,30.8,20.3,0,,
42971,29-11-2011,32.1,18.9,0,,
42971,30-11-2011,30,17.9,0,,
42971,01-12-2011,30.6,18.6,0,,
42971,02-12-2011,30,18.9,0,,
42971,03-12-2011,29.6,18.5,0,,
42971,04-12-2011,31,16.9,0,,
42971,05-12-2011,32.7,16.5,0,,
42971,06-12-2011,32.6,17.3,0,,
42971,07-12-2011,31.2,16.8,0,,
42971,08-12-2011,29.9,17.1,0,,
42971,09-12-2011,30.8,16.8,0,,
42971,10-12-2011,31.6,17.4,0,,
42971,11-12-2011,31.9,17.5,0,,
42971,12-12-2011,30.6,18.1,0,,
42971,13-12-2011,29.9,18.5,0,,
42971,14-12-2011,28.5,18.9,0,,
42971,15-12-2011,28.4,17.6,0,,
42971,16-12-2011,28.1,16.2,0,,
42971,17-12-2011,27.7,15.8,0,,
42971,18-12-2011,28.5,16,0,,
42971,19-12-2011,27.6,13.5,0,,
42971,20-12-2011,27.4,13.8,0,,
42971,21-12-2011,28.5,13.5,0,,
42971,22-12-2011,28.4,12.8,0,,
42971,23-12-2011,28.6,13.1,0,,
42971,24-12-2011,26.4,13.1,0,,
42971,25-12-2011,26.8,13.2,0,,
42971,26-12-2011,27.4,11.7,0,,
42971,27-12-2011,24.4,15,0,,
42971,28-12-2011,25.9,19.8,0,,
42971,29-12-2011,27.2,20.4,0.1,,
42971,30-12-2011,29.8,21.4,,,
42971,31-12-2011,31.2,21.4,0,,
42971,01-01-2012,32.8,17.3,3,0,2.3
42971,02-01-2012,30.8,20,4,0,5.8
42971,03-01-2012,30.6,19,4,4.3,7.3
42971,04-01-2012,27.8,21.4,4,0,3.4
42971,05-01-2012,31.6,21.1,5,0,2.2
42971,06-01-2012,32.7,22.5,6,0,5.4
42971,07-01-2012,30.5,22.2,7,0,6.4
42971,08-01-2012,30.2,21.4,5,0,2.6
42971,09-01-2012,26.6,20,6,0,3.6
42971,10-01-2012,20.9,17.4,5,14.8,0.8
42971,11-01-2012,21.8,16.6,5,16.2,0
42971,12-01-2012,25.1,13.6,3,0.1,0
42971,13-01-2012,24.7,11,3,0,7.7
42971,14-01-2012,24.5,10.2,6,0,8.5
42971,15-01-2012,26.5,9.3,4,0,8.7
42971,16-01-2012,30.2,11.4,2,0,8.5
42971,17-01-2012,32.3,12.7,4,0,8
42971,18-01-2012,32.2,16.5,5,0,8.4
42971,19-01-2012,31.3,18.8,7,0,8.1
42971,20-01-2012,32.1,17.7,8,0,7.9
42971,21-01-2012,27.4,18.5,5,35.7,7.7
42971,22-01-2012,26.5,14.1,4,0,4.2
42971,23-01-2012,28.6,13.1,4,0,8.4
42971,24-01-2012,30.8,14.6,2,0,4.1
42971,25-01-2012,29.8,17.4,3,0,7.4
42971,26-01-2012,31.2,17.5,4,0,2.9
42971,27-01-2012,27.8,20,3,0,5.7
42971,28-01-2012,29.5,16.8,3,0,0
42971,29-01-2012,27.6,17.6,4,0,4
42971,30-01-2012,28.3,18,4,0,2.4
42971,31-01-2012,27.9,16.2,6,0,7.2
42971,01-02-2012,28.7,14.5,3,0,6
42971,02-02-2012,27.6,14,4,0,8.2
42971,03-02-2012,28.2,13.1,4,0,8
42971,04-02-2012,29.7,13.6,3,0,8.7
42971,05-02-2012,32.3,14.4,2,0,8
42971,06-02-2012,34.6,16.1,2,0,8.5
42971,07-02-2012,35,16.1,3,0,8.4
42971,08-02-2012,34.7,15.4,6,0,8.4
42971,09-02-2012,31.7,16.8,7,0,3.9
42971,10-02-2012,28.4,18.1,6,0,8.1
42971,11-02-2012,26.2,16.5,5,0,5.1
42971,12-02-2012,30.6,16.7,3,0,3.2
42971,13-02-2012,32.1,19.8,4,0,6.1
42971,14-02-2012,33.7,20.6,5,0,4.9
42971,15-02-2012,34.8,21.1,6,0,7.4
42971,16-02-2012,32.8,21.9,7,0,7.5
42971,17-02-2012,32.8,19.8,4,0,6.4
42971,18-02-2012,33.5,20.1,4,0,7.5
42971,19-02-2012,34.2,21.1,4,0,7.3
42971,20-02-2012,34,20.3,4,0,5.6
42971,21-02-2012,36.6,17.2,3,0,7.8
42971,22-02-2012,38.1,17.8,5,0,9.1
42971,23-02-2012,38.4,18.4,5,0,9.1
42971,24-02-2012,38.8,17.6,4,0,9.4
42971,25-02-2012,39.9,18.3,3,0,7.9
42971,26-02-2012,40.1,18.5,5,0,9.5
42971,27-02-2012,37.2,19.5,5,0,9.2
42971,28-02-2012,37.3,19.8,5,0,9
42971,29-02-2012,34.6,22.6,8,0,5.8
42971,01-03-2012,34.7,22.7,5,0,7.7
42971,02-03-2012,35.8,24.2,6,0,5.9
42971,03-03-2012,36.6,23.7,8,0,6.3
42971,04-03-2012,35.8,20.2,5,0,5.7
42971,05-03-2012,37.6,22.3,5,0,7.6
42971,06-03-2012,39.6,21.5,11,0,8.3
42971,07-03-2012,37.3,23.6,11,0,8.1
42971,08-03-2012,35.6,21.8,11,0,6.2
42971,09-03-2012,36.6,23.4,6,0,7.4
42971,10-03-2012,35,22.4,6,0,6.1
42971,11-03-2012,34,23.6,4,0,7.5
42971,12-03-2012,36.1,20.8,4,0,1.1
42971,13-03-2012,35.7,25.4,5,0,6
42971,14-03-2012,35.7,24.1,8,0,2.8
42971,15-03-2012,35.4,20.6,5,0,7.1
42971,16-03-2012,36.6,21.6,4,0,6.5
42971,17-03-2012,39.4,22.7,8,0,6.8
42971,18-03-2012,39,24,8,0,0
42971,19-03-2012,39.2,22.4,8,0,7.5
42971,20-03-2012,40.2,24.4,6,0,6.5
42971,21-03-2012,39.4,24.8,7,0,7.8
42971,22-03-2012,40.7,24.8,11,0,7.5
42971,23-03-2012,37.4,25.4,10,0,7.7
42971,24-03-2012,38.9,24.5,5,0,5.7
42971,25-03-2012,38.3,22.6,7,0,7.2
42971,26-03-2012,38.9,23.5,9,0,7.8
42971,27-03-2012,40,22.5,9,0,7.7
42971,28-03-2012,40.1,23.5,11,0,7.2
42971,29-03-2012,41.2,23.5,11,0,0
42971,30-03-2012,37.9,25.4,13,0,8
42971,31-03-2012,37.6,24.2,9,0,7.8
42971,01-04-2012,37.1,24.2,4,0,0
42971,02-04-2012,39.1,23.6,6,0,0
42971,03-04-2012,39.7,23.5,7,0,1.7
42971,04-04-2012,38.9,24.4,0,0,7.7
42971,05-04-2012,37.6,25.8,11,0,7.2
42971,06-04-2012,39.6,23.4,12,0,6.5
42971,07-04-2012,38.2,25.6,11,0,5.7
42971,08-04-2012,37.4,26.8,17,0,8.2
42971,09-04-2012,39.5,27,19,0,7
42971,10-04-2012,38.5,27.1,16,0,8
42971,11-04-2012,34.6,18.8,12,44.5,6
42971,12-04-2012,36.9,23.7,13,0,6.1
42971,13-04-2012,38.1,27,12,0,4.9
42971,14-04-2012,37.5,21,7,2.6,3.7
42971,15-04-2012,39.1,25.8,7,0,8.1
42971,16-04-2012,38.8,25.6,9,0,7
42971,17-04-2012,39.4,26,11,0,4.7
42971,18-04-2012,38.9,26.9,10,3.7,5.9
42971,19-04-2012,37.5,27.2,14,0,6
42971,20-04-2012,38.6,26.8,12,0,4.8
42971,21-04-2012,41.2,26.8,12,0,6.8
42971,22-04-2012,39.1,27.6,8,0,7.9
42971,23-04-2012,38,26.2,12,1.5,7
42971,24-04-2012,40.1,26.4,10,0,4.6
42971,25-04-2012,39.4,26.5,12,0.3,8.4
42971,26-04-2012,38.1,28.1,14,0,9
42971,27-04-2012,40,25.6,10,0.1,2
42971,28-04-2012,36.8,28,14,0,6.6
42971,29-04-2012,36.2,24.1,12,4.8,2.3
42971,30-04-2012,38.1,26.6,13,0,4.9
42971,01-05-2012,38.3,27.1,14,0,6.8
42971,02-05-2012,41.6,27.2,14,0,6.7
42971,03-05-2012,38.6,28.3,12,0,5.1
42971,04-05-2012,36.7,26.4,11,0,4.4
42971,05-05-2012,34.5,18.4,9,6.6,2.5
42971,06-05-2012,36.6,24.2,6,0,5.7
42971,07-05-2012,38.4,23.6,6,0,3.6
42971,08-05-2012,39,26.1,8,0,6.4
42971,09-05-2012,37,28,12,,6.3
42971,10-05-2012,35.8,22,11,11,4.7
42971,11-05-2012,37.3,25.8,8,0,3.3
42971,12-05-2012,36.9,27,13,0,7.6
42971,13-05-2012,39.1,26.4,13,0,0.4
42971,14-05-2012,40.2,27.8,12,0,4.1
42971,15-05-2012,40,26.5,10,0,
42971,16-05-2012,42.6,28.7,14,0,8.3
42971,17-05-2012,40.7,28.1,8,0,5.2
42971,18-05-2012,41.4,28.2,12,0,5
42971,19-05-2012,40.6,28.2,10,0.3,4.3
42971,20-05-2012,41.6,28.5,11,0,6
42971,21-05-2012,40.4,27.9,8,0,4.9
42971,22-05-2012,40,28.7,12,0,5.8
42971,23-05-2012,40.2,29,16,0,4.2
42971,24-05-2012,42.6,27.1,12,0,5.3
42971,25-05-2012,42,28.5,12,0,7
42971,26-05-2012,40.6,29.6,11,0,6.7
42971,27-05-2012,40.1,28.5,11,0,4.1
42971,28-05-2012,42.5,29.1,10,0,4.5
42971,29-05-2012,36.4,27.8,9,0,5.1
42971,30-05-2012,42.1,28.5,9,0,0
42971,31-05-2012,39.5,28.8,13,0,4.8
42971,01-06-2012,38.5,28.8,11,0,4.3
42971,02-06-2012,42.7,28.6,11,0,
42971,03-06-2012,40.4,23.1,10,5.9,0
42971,04-06-2012,45.9,27,10,0.7,0
42971,05-06-2012,46.7,28.5,12,0,
42971,06-06-2012,46.6,29.4,12,0,8.2
42971,07-06-2012,45.6,28.8,11,0,8.5
42971,08-06-2012,42,27.5,10,0,
42971,09-06-2012,40.5,27.2,9,0,5.7
42971,10-06-2012,44.1,29,6,0,1.3
42971,11-06-2012,40,25.8,12,3.1,4.1
42971,12-06-2012,39.3,22.8,8,0,0
42971,13-06-2012,39,28.4,8,0,5.8
42971,14-06-2012,39.5,28.1,13,0,1.3
42971,15-06-2012,43.3,28.9,17,0,2.2
42971,16-06-2012,40,26,13,22.8,0
42971,17-06-2012,32.8,23,13,42.6,0
42971,18-06-2012,33.6,26.4,6,0,0.4
42971,19-06-2012,29.2,22.8,8,57.8,0
42971,20-06-2012,29.7,25,6,0.2,0
42971,21-06-2012,29.3,23,8,27.4,0
42971,22-06-2012,27.6,23.6,9,1.6,0
42971,23-06-2012,30.3,23.2,10,13.4,
42971,24-06-2012,29.6,24.6,12,0.3,0
42971,25-06-2012,34.5,25.5,13,3.6,0
42971,26-06-2012,34.2,22.8,17,20.8,2.6
42971,27-06-2012,34.5,25.8,11,0,2.1
42971,28-06-2012,38.7,26.2,9,0,0
42971,29-06-2012,32,27.4,8,0,3.9
42971,30-06-2012,35.5,26.8,6,0,0
42971,01-07-2012,35.1,22,8,26.7,1.2
42971,02-07-2012,29.6,22.8,5,51.2,0.4
42971,03-07-2012,31.7,24.6,5,2.5,0
42971,04-07-2012,34.2,24.9,10,4.6,1.3
42971,05-07-2012,35.2,25.6,7,2.6,2.7
42971,06-07-2012,30.3,23.5,6,34.2,2.4
42971,07-07-2012,30.7,23.7,4,18.6,0
42971,08-07-2012,31.2,24.7,5,0,0
42971,09-07-2012,30,25,6,1.8,0.1
42971,10-07-2012,32.6,25,4,3,0
42971,11-07-2012,33.5,25.8,7,0,2.3
42971,12-07-2012,35.6,26.4,9,0,2
42971,13-07-2012,35.4,25,7,15.4,3
42971,14-07-2012,35.5,24.9,10,0,5.2
42971,15-07-2012,33.4,26.8,7,0,5.5
42971,16-07-2012,33.3,26.4,7,0,1.6
42971,17-07-2012,34,24.4,7,9,4.4
42971,18-07-2012,33.6,24.2,8,13.6,2.5
42971,19-07-2012,27.7,24.1,7,67,0.7
42971,20-07-2012,28.6,22.9,11,105,
42971,21-07-2012,30.6,25,5,0,0
42971,22-07-2012,33.1,24.4,8,30.2,
42971,23-07-2012,34,25.2,10,0,5.2
42971,24-07-2012,33.5,25.8,10,0.3,4.7
42971,25-07-2012,27.6,25,6,26.4,0.9
42971,26-07-2012,28.6,24,9,21.3,
42971,27-07-2012,32.6,25.1,8,0.8,0
42971,29-07-2012,29,24.6,6,28.1,
42971,30-07-2012,26.6,24,10,12.5,
42971,31-07-2012,27.6,21.7,11,11.4,0
42971,01-08-2012,30.3,23.3,4,0.7,0
42971,02-08-2012,30.3,25,6,0,0.3
42971,03-08-2012,30.5,24.8,6,1.3,0
42971,04-08-2012,28.2,23.6,7,3.7,0
42971,05-08-2012,29.7,28.2,8,8.4,0
42971,06-08-2012,33.4,25.6,7,7.9,0.1
42971,07-08-2012,34.7,25.8,8,,5
42971,08-08-2012,34.5,25.8,10,0,7
42971,09-08-2012,34,24.7,7,3.2,5
42971,10-08-2012,28.8,24.2,7,32.6,4.9
42971,11-08-2012,32.2,24,4,6.5,0
42971,12-08-2012,32.6,23.6,8,15.3,2.2
42971,14-08-2012,33.4,25.5,6,2.2,3.4
42971,15-08-2012,33.7,25,8,0.2,2.3
42971,16-08-2012,33,25.2,7,0,4.4
42971,17-08-2012,30.7,25.3,7,0,4.6
42971,18-08-2012,28,23.8,8,95.4,0
42971,19-08-2012,33.4,24.6,5,15.7,0
42971,20-08-2012,32.6,24.4,11,15.1,10
42971,21-08-2012,33.6,26.2,13,0,4.2
42971,22-08-2012,34.2,26.2,13,0,4.7
42971,23-08-2012,34.4,24.5,7,1.6,8.9
42971,24-08-2012,32.6,25.2,6,0,9.3
42971,25-08-2012,30.8,24.2,5,4.7,0
42971,26-08-2012,30,24.8,4,2,0
42971,27-08-2012,34.2,24.8,4,5.7,0
42971,28-08-2012,33,25.4,4,3.2,5
42971,29-08-2012,34,25.6,5,0,5
42971,30-08-2012,32.7,26,5,0,8.4
42971,31-08-2012,34.1,25.2,5,11.7,5.4
42971,01-09-2012,33.5,25.6,8,0,9
42971,02-09-2012,29,23.6,4,27,2.3
42971,03-09-2012,32,25.4,4,3.6,0
42971,04-09-2012,28.9,24,9,31.8,2.7
42971,05-09-2012,30.4,25.3,8,3.5,0
42971,06-09-2012,29.1,25.4,7,0.1,0
42971,07-09-2012,31.8,25.3,4,0.4,
42971,08-09-2012,32.9,23.5,3,11.2,1
42971,09-09-2012,29.6,24.9,4,5.6,6.6
42971,10-09-2012,31.7,24.1,5,30.2,0.2
42971,11-09-2012,33.4,25.6,4,0.2,3.8
42971,12-09-2012,30.8,25,6,0,4.8
42971,13-09-2012,32.6,24.4,5,4,0
42971,14-09-2012,31.2,24.9,6,0.2,2.2
42971,15-09-2012,32.8,25.7,5,0.8,0.4
42971,16-09-2012,31.6,24.5,5,0,1.4
42971,17-09-2012,31,25.3,2,11.9,0.1
42971,18-09-2012,33.6,24.2,3,2,1.9
42971,19-09-2012,32.4,25.2,3,0,
42971,20-09-2012,35.8,24.6,3,1.2,2.7
42971,21-09-2012,34,25.7,5,0.1,6.9
42971,22-09-2012,34.7,24.6,4,0.3,5.3
42971,23-09-2012,33,25,4,0,6.6
42971,24-09-2012,33.1,23.2,4,24.4,1.4
42971,25-09-2012,34.6,23.4,3,0,5
42971,26-09-2012,34,23.8,3,0,8
42971,27-09-2012,34,23.8,3,0,7.3
42971,28-09-2012,34.3,25,3,0,5
42971,29-09-2012,33.6,24.3,4,0,7.8
42971,30-09-2012,34,25.8,5,0.7,5.5
42971,01-10-2012,33.8,25.8,6,1,7.9
42971,02-10-2012,33,24.5,4,7.8,5.1
42971,03-10-2012,32.3,24.6,8,11.5,5.3
42971,04-10-2012,33.1,23.6,12,0,5.6
42971,05-10-2012,30.7,23.4,4,33.1,6.6
42971,06-10-2012,33.1,22.5,3,0,0
42971,07-10-2012,31.4,21.7,3,0,5.3
42971,08-10-2012,31.4,25.7,5,0,0.8
42971,09-10-2012,29.2,24.7,7,3.6,2.3
42971,10-10-2012,31.4,25,5,1.5,0
42971,11-10-2012,33.6,25,3,0,
42971,12-10-2012,33.5,24.5,4,0,5.7
42971,13-10-2012,30.8,25.1,6,0,7.4
42971,14-10-2012,32.3,25,3,0.8,1.2
42971,15-10-2012,32.6,24.2,3,0,4.4
42971,16-10-2012,33.5,22.6,3,0,7.6
42971,17-10-2012,32.7,22.6,3,0,8.1
42971,18-10-2012,32.6,21,3,0,7.8
42971,19-10-2012,32.5,20.7,3,0,8.2
42971,20-10-2012,32.8,22.4,3,0,8
42971,21-10-2012,32.8,22.2,4,0,7.1
42971,22-10-2012,32.7,22,3,0,7.6
42971,23-10-2012,32.8,22.7,2,0,7.3
42971,24-10-2012,32.8,22.8,2,0,7.2
42971,25-10-2012,33.6,19.8,5,0,6.9
42971,26-10-2012,33.4,20.6,2,0,7.6
42971,27-10-2012,32.3,21.4,3,0,7.5
42971,28-10-2012,31.8,22,3,0,5.3
42971,29-10-2012,31.6,18.6,4,0,7.3
42971,30-10-2012,31.5,18.4,4,0,7.5
42971,31-10-2012,32.4,18.6,4,0,7.4
42971,01-11-2012,31.8,21.1,4,0,7.7
42971,02-11-2012,31,22.8,5,9.1,2.9
42971,03-11-2012,27.4,22.2,5,101.2,3.4
42971,04-11-2012,29,22.2,3,8.1,0.9
42971,05-11-2012,28,22.6,5,20.3,0.4
42971,06-11-2012,30.6,23.2,4,0.7,1.1
42971,07-11-2012,30.9,23.8,3,2.4,4
42971,08-11-2012,29.9,22.9,4,0,3.1
42971,09-11-2012,30,20.1,4,0,4.9
42971,10-11-2012,30,17.2,3,0,7
42971,11-11-2012,29.4,16.4,2,0,7
42971,12-11-2012,29.2,15.7,2,0,7.5
42971,13-11-2012,29.8,15.4,2,0,7.2
42971,14-11-2012,29.7,15.3,3,0,7.3
42971,15-11-2012,29.5,16,4,0,7.8
42971,16-11-2012,29,16,6,0,7.6
42971,17-11-2012,27,18.2,7,0,7.7
42971,18-11-2012,27.6,21.6,6,0,0
42971,19-11-2012,31.5,21.6,6,0,0.2
42971,20-11-2012,29.2,23.1,7,0,5.8
42971,21-11-2012,29.2,20.5,6,0,2.8
42971,22-11-2012,31.4,19.1,3,0,2.7
42971,23-11-2012,31.4,19.6,3,0,6.8
42971,24-11-2012,31.3,20.8,3,0,6.3
42971,25-11-2012,29.2,18.9,3,0,6.4
42971,26-11-2012,30,17.5,3,0,6.3
42971,27-11-2012,30.4,16,3,0,5.5
42971,28-11-2012,30.6,16.7,2,0,7.4
42971,29-11-2012,29.6,17.2,2,0,7.1
42971,30-11-2012,29.5,15.7,3,0,7.1
42971,01-12-2012,29.6,15,3,0,6.6
42971,02-12-2012,29.8,14.3,4,0,7.3
42971,03-12-2012,29.2,14.1,3,0,7
42971,04-12-2012,28,14.7,3,0,7.2
42971,05-12-2012,32,16.5,2,0,3.3
42971,06-12-2012,33,16.9,1,0,7.5
42971,07-12-2012,32.4,16.1,3,0,7.7
42971,08-12-2012,32.1,16.2,4,0,7.6
42971,09-12-2012,32.7,16.5,3,0,7.2
